,postDateTime,headline,summary,url,tags
134,2023-11-26 13:00:00+00:00,"Powered by foundation model, Amazon Transcribe now supports over 100 languages","<p>Today, we are excited to announce Amazon Transcribe’s next generation, multi-billion parameter speech foundation model-powered system that expands automatic speech recognition (ASR) to over <a href=""https://docs.aws.amazon.com/transcribe/latest/dg/supported-languages.html"" target=""_blank"" rel=""noopener"">100 languages</a>. <a href=""/content/aws.amazon.com/live/en_US/transcribe.html"" target=""_blank"" rel=""noopener"">Amazon Transcribe</a> is a fully managed ASR service that makes it easy for customers to add speech-to-text capabilities to their applications. Our speech foundation model is trained using best-in-class self-supervised algorithms to learn the inherent universal patterns of human speech across languages and accents.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-transcribe-over-100-languages/,"['artificial-intelligence', 'amazon-transcribe', '2023', 'Launch Announcement']"
135,2023-11-26 13:00:00+00:00,Amazon GuardDuty now supports runtime monitoring for Amazon EC2 (Preview),"<p>Today, AWS announces the preview launch of Amazon GuardDuty EC2 Runtime Monitoring, an expansion of Amazon GuardDuty that introduces runtime threat detection for <a href=""/content/aws.amazon.com/live/en_US/ec2.html"" target=""_blank"" rel=""noopener"">Amazon Elastic Compute Cloud</a> (Amazon EC2) workloads.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-guardduty-runtime-monitoring-amazon-ec2-preview/,"['security-identity-and-compliance', 'compute', '2023', 'Launch Announcement', 'amazon-ec2', 'amazon-guardduty']"
136,2023-11-26 13:00:00+00:00,Announcing Amazon FSx for NetApp ONTAP scale-out file systems,"<p>Starting today, you can create FSx for ONTAP scale-out file systems that deliver up to 36 GB/s of throughput and 1.2 million IOPS—9x higher performance than before. FSx for ONTAP is the first and only storage service that allows you to launch and run fully managed, fully-featured ONTAP file systems in the cloud. This allows you to migrate or extend your workloads that rely on ONTAP’s widely used data management features to AWS without having to modify your applications, tools, processes, or workflows. Now, you can leverage ONTAP’s data management features for an even broader range of high-performance workloads on AWS.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-fsx-netapp-ontap-scale-out-file-systems/,"['storage', '2023', 'amazon-fsx-netapp-ontap', 'Launch Announcement']"
137,2023-11-26 13:00:00+00:00,Amazon Managed Service for Prometheus launches an agentless collector for Prometheus metrics from Amazon EKS,"<p>We are excited to announce Amazon Managed Service for Prometheus collector, a fully-managed agentless collector customers can use to collect Prometheus metrics from their workloads running on Amazon EKS. Customers can now enable the discovery and collection of Prometheus metrics from their Amazon EKS applications and infrastructure through the EKS console or through an API call, without having to self-manage agents.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-managed-service-prometheus-agentless-collector-metrics-eks/,"['2023', 'containers', 'amazon-eks', 'analytics', 'Launch Announcement', 'management-and-governance', 'amazon-amp']"
138,2023-11-26 13:00:00+00:00,Amazon CloudWatch announces AI-powered natural language query generation (in preview),"<p>Amazon CloudWatch announces (in preview) natural language query generation powered by generative AI for Logs Insights and Metrics Insights. This feature enables you to easily and quickly generate queries in context of your logs and metrics data using plain language.&nbsp;By simplifying the query generation process, you can accelerate insights from your observability data without needing extensive knowledge of the query language.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-cloudwatch-ai-powered-natural-language-query-generation-preview/,"['2023', 'Launch Announcement', 'amazon-cloudwatch-logs', 'amazon-cloudwatch', 'management-and-governance']"
139,2023-11-26 13:00:00+00:00,"Amazon EFS now supports up to 250,000 IOPS per file system","<p>Amazon EFS now supports up to 250,000 read IOPS and up to 50,000 write IOPS per file system, making it easier to power IOPS-intensive file workloads on AWS.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-efs-250000-iops-per-file-system/,"['2023', 'storage', 'amazon-efs', 'aws-govcloud-us', 'Launch Announcement']"
140,2023-11-26 13:00:00+00:00,Amazon EKS introduces EKS Pod Identity,"<p>Today, Amazon EKS introduces EKS Pod Identity, a new feature that simplifies how cluster administrators can configure Kubernetes applications to obtain AWS <a href=""/content/aws.amazon.com/live/en_US/iam.html"" target=""_blank"" rel=""noopener"">IAM</a> permissions. These permissions can now be easily configured with fewer steps directly through EKS console, APIs, and CLI. EKS Pod Identity makes it easy to use an IAM role across multiple clusters and simplifies policy management by enabling the reuse of permission policies across IAM roles.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-eks-pod-identity/,"['Launch Announcement', 'containers', '2023', 'amazon-eks']"
141,2023-11-26 13:00:00+00:00,You can now manage and back up FSx for ONTAP FlexGroup volumes using the AWS Console and API,"<p>Amazon FSx for NetApp ONTAP, a service that provides fully-managed shared storage built on NetApp’s popular ONTAP file system, now allows you to create, manage, and back up FlexGroup volumes using the AWS Management Console, FSx CLI, and AWS SDK, making it even easier to manage and protect your data at-scale.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/manage-back-up-fsx-netapp-flexgroup-volumes-aws-console-api/,"['storage', '2023', 'Launch Announcement', 'amazon-fsx-netapp-ontap']"
142,2023-11-26 13:00:00+00:00,AWS IoT SiteWise Edge Now Available on Siemens Industrial Edge Marketplace (Preview),"<p>Today, AWS announces the preview of <a href=""https://www.dex.siemens.com/edge/build-your-solution/aws-iot-sitewise-edge"" target=""_blank"" rel=""noopener"">AWS IoT SiteWise Edge on Siemens Industrial Edge</a> to help simplify, accelerate, and reduce the cost of sending industrial equipment data to the AWS cloud. This new offering allows customers to start ingesting industrial equipment data from a variety of industrial protocols into the cloud faster using Siemens Industrial Edge Devices already connected to machines, removing layers of configuration and accelerating time to value.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-iot-sitewise-edge-siemens-industrial-edge-marketplace-preview/,"['internet-of-things', 'Launch Announcement', 'aws-iot-sitewise', '2023']"
143,2023-11-26 13:00:00+00:00,Amazon Monitron launches Ex-rated sensors for hazardous locations,"<p>Amazon Monitron is an end-to-end system that uses machine learning to detect abnormal conditions in industrial equipment to enable predictive maintenance. Amazon Monitron includes wireless sensors to capture vibration and temperature data; gateways to automatically transfer data to the AWS Cloud; the Amazon Monitron service that analyzes the data for abnormal machine patterns using ML, and a companion mobile app to set up the devices and receive reports on operating behavior and alerts to potential failures in machinery.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-monitron-ex-rated-sensors/,"['2023', 'Launch Announcement', 'amazon-monitron', 'artificial-intelligence']"
144,2023-11-26 13:00:00+00:00,CloudWatch now supports hybrid and multicloud metrics querying and alarming,"<p>Amazon CloudWatch now supports data querying from multiple sources, enabling you to gain visibility across your hybrid and multicloud metrics in a single view. With this feature, you can consolidate and visualize metrics from sources such as Amazon OpenSearch Service, Amazon Managed Service for Prometheus, Azure Monitor, your own custom data sources, and query those metrics in real time, increasing visibility into your application health and helping you resolve critical events faster.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/cloudwatch-hybrid-multicloud-metrics-querying-alarming/,"['Launch Announcement', '2023', 'management-and-governance', 'amazon-cloudwatch']"
145,2023-11-26 13:00:00+00:00,Amazon Redshift now supports multi-data warehouse writes through data sharing (preview),"<p>Amazon Redshift now supports multi-data warehouse writes through data sharing in public preview. You can start writing to Redshift databases from multiple Redshift data warehouses in just a few clicks. The written data is available to all warehouses as soon as it is committed.  This allows teams to flexibly scale compute by adding warehouses of different types and sizes based on their write workloads’ price-performance needs, isolate compute to more easily meet SLAs, and easily and securely collaborate with other teams.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-redshift-multi-data-warehouse-writes-data-sharing-preview/,"['2023', 'Launch Announcement', 'analytics', 'amazon-redshift']"
146,2023-11-26 13:00:00+00:00,IAM Access Analyzer now simplifies inspecting unused access to guide you toward least privilege,"<p><a href=""/content/aws.amazon.com/live/en_US/iam/access-analyzer.html"" target=""_blank"" rel=""noopener"">AWS Identity and Access Manager (IAM) Access Analyzer</a> now simplifies inspecting unused access to guide you toward least privilege. IAM Access Analyzer continuously analyzes your accounts to identify unused access and creates a centralized dashboard with findings. Security teams can use the dashboard to review findings centrally and prioritize which accounts to review based on the volume of findings. The findings highlight unused roles, unused access keys for IAM users, and unused passwords for IAM users. For active IAM roles and users, the findings provide visibility into unused services and actions.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/iam-access-analyzer-inspecting-unused-access/,"['aws-iam', 'security-identity-and-compliance', '2023', 'Launch Announcement']"
147,2023-11-26 13:00:00+00:00,Amazon Personalize now creates themes for recommendations using generative AI,"<p><a href=""/content/aws.amazon.com/live/en_US/personalize.html"" target=""_blank"" rel=""noopener"">Amazon Personalize</a> is excited to announce Content Generator, a new generative AI powered capability that makes recommendations more compelling by identifying thematic connections between recommended items. Content Generator will assist customers in crafting taglines to create a more engaging browsing experience.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-personalize-themes-generative-ai/,"['2023', 'amazon-personalize', 'artificial-intelligence', 'Launch Announcement']"
148,2023-11-26 13:00:00+00:00,Announcing the general availability of AWS re:Post Private,"<p>Today, AWS announces the general availability of AWS re:Post Private, a fully managed, secure knowledge service for enterprises to accelerate cloud adoption and improve developer productivity. Using re:Post Private, enterprises can create their own private version of AWS re:Post to collaborate with their company and with AWS. This allows you to streamline collaboration and knowledge sharing within your cloud community through secure community discussion and helps you build reusable knowledge specific to your organization. With re:Post Private, you can up-level builder skills and onboard new team members faster with curated training and technical content from AWS and centralized, scalable knowledge resources. Customers with Enterprise Support and Enterprise On-Ramp Support plans can subscribe to this service.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/general-availability-aws-re-post-private/,"['2023', 'customer-enablement', 'Launch Announcement']"
149,2023-11-26 13:00:00+00:00,Announcing the Cost and Usage Dashboard powered by Amazon QuickSight,"<p>Starting today, customers can deploy the Cost and Usage Dashboard powered by Amazon QuickSight directly from AWS Billing and Cost Management console. The Cost and Usage Dashboard is backed by a summary view of the AWS Cost and Usage Report (CUR), and it enables interactive analysis and secure sharing of cost insights with a broader stakeholder group who may not have access to AWS console.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/cost-usage-dashboard-amazon-quicksight/,"['cost-usage-reports', 'amazon-quicksight', 'analytics', '2023', 'cloud-financial-management', 'Launch Announcement']"
150,2023-11-26 13:00:00+00:00,AWS Config now supports periodic recording: Efficiently scale your change tracking,"<p>AWS Config announces the launch of periodic recording to track resource configuration changes more efficiently at scale. This launch extends AWS Config’s existing <a href=""https://docs.aws.amazon.com/config/latest/developerguide/config-concepts.html#config-recorder"" target=""_blank"" rel=""noopener"">recording capabilities</a>, which&nbsp;continuously track every change as it occurs. Periodic recording captures the latest configuration changes of your resources once every 24 hours, reducing the number of changes delivered. Both continuous and periodic recording options are priced based on the number of configurations items.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-config-periodic-recording/,"['Launch Announcement', 'aws-govcloud-us', '2023', 'management-and-governance', 'aws-config', 'security-identity-and-compliance']"
151,2023-11-26 13:00:00+00:00,Recommend actions that increase brand loyalty with Amazon Personalize Next Best Action,"<p><a href=""/content/aws.amazon.com/live/en_US/personalize.html"" target=""_blank"" rel=""noopener"">Amazon Personalize</a> is&nbsp;excited to announce the new Next-Best-Action recipe to help you recommend actions that your users have a high probability to take in real-time. Expanding beyond the items or content that Personalize has allowed customers to recommend, this new recipe assists you in determining the next best actions to suggest to your individual users that will help in increasing brand loyalty and conversion. Similar to other Amazon Personalize recipes, Next Best Action does not require ML expertise and allows you to integrate personalization seamlessly into your applications.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-personalize-next-best-action/,"['amazon-personalize', 'artificial-intelligence', 'Launch Announcement', '2023']"
152,2023-11-26 13:00:00+00:00,AWS Systems Manager Automation makes it easier to author runbooks with new low-code visual design experience,"<p>AWS Systems Manager Automation enables you to automate routine operations tasks using runbooks. Starting today, developers can author and edit runbooks using a low-code visual design experience. Simply drag and drop Automation actions and AWS APIs onto a canvas and connect them together as steps to visualize your runbook logic. The visual design experience pre-populates parameters and validates actions in real time so you can build with confidence and efficiency.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-systems-manager-automation-author-runbooks/,"['2023', 'management-and-governance', 'aws-systems-manager', 'Launch Announcement', 'aws-govcloud-us']"
153,2023-11-26 13:00:00+00:00,AWS announces support for large language models in Amazon Redshift ML (Preview) ,"<p>Amazon Redshift enhances Redshift ML to support large language models (LLM). Amazon Redshift ML enables customers to create, train, and deploy machine learning models using familiar SQL commands. Now, you can leverage pretrained publicly available LLMs&nbsp;in <a href=""https://docs.aws.amazon.com/sagemaker/latest/dg/studio-jumpstart.html"" target=""_blank"" rel=""noopener"">Amazon SageMaker JumpStart</a> aspart of Redshift ML, allowing you to bring the power of LLMs to analytics. For example, you can make inferences on your product feedback data in Amazon Redshift, use LLMs to summarize feedback, perform entity extraction, sentiment analysis and product feedback classification.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-large-language-models-amazon-redshift-ml-preview/,"['Launch Announcement', 'databases', 'artificial-intelligence', '2023', 'analytics']"
154,2023-11-26 13:00:00+00:00,New from AWS: You can now customize security controls in AWS Security Hub,"<p>Today at AWS re:Invent, Amazon Web Services Inc. (AWS) announced support for customer-specific inputs in AWS Security Hub controls that allow you to customize your security posture monitoring in AWS. Security Hub is a cloud security posture management (CSPM) service with hundreds of managed and automated controls that allow you to monitor your cloud resources and ensure they are configured securely. The new enhancements allow security teams to refine the best practices monitored by Security Hub controls to meet more specific security expectations. </p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/customize-security-controls-aws-security-hub/,"['2023', 'aws-security-hub', 'security-identity-and-compliance', 'Launch Announcement']"
155,2023-11-26 13:00:00+00:00,Application Load Balancer can authenticate X.509 certificate based identities with Mutual TLS support,"<p>Application Load Balancer (ALB) now supports Mutual TLS enabling you to authenticate clients while establishing TLS encrypted connections.<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/application-load-balancer-authenticate-x509-certificate-based-identities/,"['Launch Announcement', 'networking', 'amazon-elastic-load-balancing', '2023', 'aws-govcloud-us']"
156,2023-11-26 13:00:00+00:00,IAM Access Analyzer introduces custom policy checks powered by automated reasoning,"<p><a href=""/content/aws.amazon.com/live/en_US/iam/access-analyzer.html"" target=""_blank"" rel=""noopener"">AWS Identity and Access Manager (IAM) Access Analyzer</a> now provides custom policy checks to validate that IAM policies adhere to your security standards ahead of deployments. Custom policy checks use the power of automated reasoning—<a href=""/content/aws.amazon.com/live/en_US/security/provable-security.html"" target=""_blank"" rel=""noopener"">security assurance backed by mathematic proof</a>— to help security teams proactively detect nonconformant updates to policies. For example, IAM policy changes that are more permissive than their previous version. Security teams can use these checks to streamline their reviews, automatically approving policies that conform with their security standards, and inspecting more deeply when they don't. This new kind of validation provides you higher security assurance in the cloud.&nbsp;<br>
</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/iam-access-analyzer-custom-policy-check/,"['Launch Announcement', 'aws-iam', 'security-identity-and-compliance', 'aws-govcloud-us', '2023']"
157,2023-11-26 13:00:00+00:00,Amazon Transcribe Call Analytics now offers generative call summarization (preview),"<p>We are excited to announce the preview of generative AI-powered call summarization&nbsp;in <a href=""/content/aws.amazon.com/live/en_US/transcribe/call-analytics.html"" target=""_blank"" rel=""noopener"">Amazon Transcribe Call Analytics</a> to&nbsp;boost&nbsp;contact center agent and manager productivity, and improve customer experience. Powered by Amazon Bedrock, generative call summarization delivers a concise summary of a contact center interaction that captures key components such as why the customer called, how the issue was addressed, and what follow-up actions were identified.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-transcribe-call-analytics-generative-call-summarization-preview/,"['2023', 'artificial-intelligence', 'Launch Announcement', 'amazon-transcribe']"
158,2023-11-26 13:00:00+00:00,Announcing vision system data from AWS IoT FleetWise (Preview),"<p>Today, AWS announces the preview of vision system data from AWS IoT FleetWise, a service that lets automotive companies efficiently collect vehicle data and organize it in the cloud. With this new feature, you can easily collect and organize data from vehicle vision systems that include cameras, radars, and lidars. It keeps both structured and unstructured vision system data, metadata (event ID, campaign, vehicle), and standard sensor (telemetry data) automatically synchronized in the cloud, making it easier to assemble a full picture view of events and gain insights.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/vision-system-data-aws-iot-fleetwise-preview/,"['aws-iot-fleetwise', 'internet-of-things', 'Launch Announcement', '2023']"
159,2023-11-26 13:00:00+00:00,AWS Secrets Manager now supports batch retrieval of secrets,"<p><a href=""/content/aws.amazon.com/live/en_US/secrets-manager.html"" target=""_blank"" rel=""noopener"">AWS Secrets Manager</a> now supports a single API call to identify and retrieve a group of secrets for your application. The new API, BatchGetSecretValue, offers greater simplicity to common developer workflows where you need to bring multiple secrets into your application. With this feature, you no longer have to make iterative calls to retrieve one secret at a time or account for partial failures when pulling multiple secrets, enhancing the overall efficiency.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-secrets-manager-batch-retrieval-secrets/,"['2023', 'aws-govcloud-us', 'aws-secrets-manager', 'security-identity-and-compliance', 'Launch Announcement']"
160,2023-11-26 08:00:00+00:00,Automate AWS Control Tower landing zone operations using APIs,"<p>AWS Control Tower customers can now programmatically set up and manage their landing zones. Customers can discover, create, update, and reset their landing zones, as well as manage landing zone customizations, using APIs. A landing zone is a well-architected, multi-account AWS environment based on security and compliance best practices. AWS Control Tower automates the setup of a new landing zone using best-practices blueprints for identity, federated access, logging, and account structure. The landing zone APIs include AWS CloudFormation support, allowing customers to manage their landing zone with infrastructure as code (IaC).</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/automate-aws-control-tower-zone-operations-apis/,"['aws-control-tower', 'Launch Announcement', '2023', 'management-and-governance']"
161,2023-11-26 08:00:00+00:00,AWS Compute Optimizer introduces customizable rightsizing recommendations for EC2 Instances,"<p>Today we are announcing customizable EC2 rightsizing recommendations within AWS Compute Optimizer. With this launch you can now adjust both CPU headroom and thresholds, configure a new 32-day lookback period option, and set instance family preferences. These settings can be configured at the organization, account, or regional level.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-compute-optimizer-customizable-rightsizing-ec2/,"['compute', 'management-and-governance', '2023', 'aws-compute-optimizer', 'Launch Announcement']"
162,2023-11-26 08:00:00+00:00,Announcing the new Amazon EFS Archive storage class,"<p>Amazon EFS Archive is a new storage class that is cost-optimized for long-lived file data that is accessed a few times a year or less. With EFS Archive, you now have a cost-effective way to retain even your coldest data so that it’s always available to power new business insights. In addition, as part of this launch, the storage price for the existing Amazon EFS Infrequent Access (IA) storage class is being reduced by 36% to make EFS an even better solution for sharing a wide range of data.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-efs-archive-storage-class/,"['Launch Announcement', '2023', 'storage']"
163,2023-11-26 08:00:00+00:00,AWS CloudFormation introduces Git management of stacks,"<p>AWS CloudFormation now supports Git sync, enabling customers to synchronize their stacks from a CloudFormation template stored in a remote Git repository. A CloudFormation template describes your desired resources and their dependencies so you can launch and configure them together as a stack.&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-cloudformation-git-management-stacks/,"['aws-cloudformation', 'Launch Announcement', '2023', 'developer-tools']"
164,2023-11-26 08:00:00+00:00,AWS Free Tier usage is now available through the GetFreeTierUsage API,"<p>Starting today, customers can now access their AWS Free Tier usage through the AWS SDK, command line, and 3rd party tools at no cost. Using this API, customers can programmatically track free tier usage against monthly usage limits, which allows customers to understand when their free usage will transition to pay-as-you-go pricing each month. This helps avoid unintended charges by comparing forecasted usage to the free tier limit for each service throughout the month. The <a href=""/content/aws.amazon.com/live/en_US/free.html"" target=""_blank"" rel=""noopener"">AWS Free Tier</a> allows customers to explore more than 100 AWS products by offering free usage each month.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-free-tier-usage-getfreetierusage-api/,"['cloud-financial-management', '2023', 'free-tier', 'Launch Announcement']"
165,2023-11-26 08:00:00+00:00,"New Discover Apps page for PartyRock, an Amazon Bedrock Playground","<p>PartyRock, an Amazon Bedrock Playground is a fun and intuitive hands-on, shareable generative AI app-building tool. Post announcement, builders made tens of thousands of AI-powered apps in a matter of days, shared on social media using single-step tools from within the playground. Today, PartyRock is announcing a new Discover page, where top community-created apps will be curated by AWS. The page will showcase what PartyRock users are building and help others to get hands-on by providing a central resource for inspiration and discovery. Here you’ll find some of the most viewed, remixed, and snapshotted apps, curated by PartyRock employees, including those they found particularly amusing, novel, or helpful for understanding key generative AI concepts. Everyone can learn to build AI apps with PartyRock, an Amazon Bedrock Playground.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/app-discovery-page-partyrock-bedrock-playground/,"['amazon-bedrock-partyrock', 'amazon-machine-learning', 'amazon-bedrock', 'artificial-intelligence', 'Launch Announcement', '2023']"
166,2023-11-26 08:00:00+00:00,"Introducing Amazon GuardDuty ECS Runtime Monitoring, including AWS Fargate","<p>Today, AWS announces Amazon GuardDuty ECS Runtime Monitoring, an expansion of Amazon GuardDuty that introduces runtime threat detection for Amazon Elastic Container Service (Amazon ECS) workloads—including serverless container workloads running on AWS Fargate.&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-guardduty-ecs-runtime-monitoring-fargate/,"['amazon-guardduty', 'amazon-ecs', '2023', 'security-identity-and-compliance', 'Launch Announcement', 'aws-fargate', 'containers']"
167,2023-11-26 08:00:00+00:00,Announcing new enhancements to Amazon CodeWhisperer,"<p>Today, AWS announces new updates to <a href=""/content/aws.amazon.com/live/en_US/codewhisperer.html"" target=""_blank"" rel=""noopener"">Amazon CodeWhisperer</a>, including support for Infrastructure as Code (IaC), AI-powered code remediation, and expanded language support for security scanning, all generally available. CodeWhisperer is also now available in Visual Studio, in preview.&nbsp;These updates help to enable faster and more efficient software development by offloading undifferentiated work and delivering more automation, security, efficiency, and accelerated code delivery for customers, and provides this support in more places where developers love to work.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-codewhisperer-new-enhancements/,"['amazon-codewhisperer', 'Launch Announcement', 'artificial-intelligence', '2023', 'amazon-machine-learning', 'developer-tools']"
168,2023-11-26 08:00:00+00:00,Announcing Conversational FAQ with generative AI for Amazon Lex (Preview),"<p>We are pleased to offer a preview of the QnAIntent in Amazon Lex. The QnAIntent allows developers to securely connect foundation models (FM) to company data for Retrieval Augmented Generation (RAG). By providing access to company data, FMs generate more relevant, accurate, and contextual responses. The QnA Intent can be used with new or existing Lex bots to automate frequently asked questions (FAQs) through text and voice channels, such as <a href=""/content/aws.amazon.com/live/en_US/connect.html"" target=""_blank"" rel=""noopener"">Amazon Connect</a>.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-lex-conversational-faq-ai-preview/,"['Launch Announcement', '2023', 'amazon-machine-learning', 'artificial-intelligence', 'amazon-lex', 'amazon-bedrock']"
169,2023-11-26 08:00:00+00:00,Amazon Detective announces investigations for IAM,"<p>Amazon Detective now supports the ability to automatically investigate AWS Identity and Access Management (IAM) entities for indicators of compromise (IoC). This new capability helps security analysts determine whether IAM entities have potentially been compromised or involved in any known tactics, techniques, and procedures (TTP) from the MITRE ATT&amp;CK framework.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-detective-investigations-iam/,"['2023', 'aws-govcloud-us', 'Launch Announcement', 'amazon-detective', 'security-identity-and-compliance']"
170,2023-11-26 08:00:00+00:00,Amazon FSx for OpenZFS now supports on-demand data replication across file systems,"<p>Today, AWS announces on-demand data replication for Amazon FSx for OpenZFS, enabling you to easily and efficiently transfer incremental point-in-time snapshots of your volumes between file systems. On-demand data replication provides a simple and resilient way to replicate production data in a separate file system for development, experimentation, and analytics workloads.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-fsx-openzfs-data-replication-file-systems/,"['storage', 'Launch Announcement', 'amazon-fsx-for-openzfs', '2023']"
171,2023-11-26 08:00:00+00:00,Amazon Detective supports security investigations for Amazon GuardDuty ECS Runtime Monitoring,"<p>Amazon Detective now supports security investigations for threats detected by Amazon GuardDuty Elastic Container Service (ECS) Runtime Monitoring. Amazon Detective now provides enhanced visualizations and additional context for detections on ECS. You can use the new runtime threat detections from GuardDuty and the investigative capabilities from Detective to improve your detection and response for potential threats to your container workloads.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-detective-security-guardduty-ecs-monitoring/,"['2023', 'amazon-detective', 'Launch Announcement', 'security-identity-and-compliance', 'aws-govcloud-us']"
172,2023-11-26 08:00:00+00:00,Application Load Balancer increases application availability with Automatic Target Weights,"<p>Application Load Balancer (ALB) now supports Automatic Target Weights (ATW), which uses a new routing algorithm to optimize the amount of traffic sent to each target based on information available to the load balancer. With this initial launch, ALB will adjust the amount of traffic sent to each target based on implicit health information, like 5XX errors and connection errors.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/application-load-balancer-availability-target-weights/,"['2023', 'networking-and-content-delivery', 'aws-govcloud-us', 'amazon-elastic-load-balancing', 'Launch Announcement']"
173,2023-11-26 08:00:00+00:00,Amazon Web Services announces Unified Billing and Cost Management console,"<p>Today, AWS announces a unified Billing and Cost Management console that helps customers make faster, better-informed decisions and manage their AWS cloud finances more efficiently. The unified Billing and Cost Management console combines the previous Billing console and the previous Cost Management console, and features a new home page with insights and recommendations to help customers understand their spend, identify problems, and save money, along with more intuitive navigation and improved getting started resources. With this new console experience, it’s easier to decide where to focus, prioritize what’s most important, and take action.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/unified-billing-cost-management-console/,"['Launch Announcement', 'aws-account-billing', 'cloud-financial-management', '2023', 'management-and-governance']"
174,2023-11-26 08:00:00+00:00,Amazon Detective now supports log retrieval from Amazon Security Lake,"<p>Amazon Detective now integrates with Amazon Security Lake, enabling security analysts to query and retrieve logs stored in Security Lake. You can use this integration to get additional information from AWS CloudTrail logs and Amazon Virtual Private Cloud (Amazon VPC) Flow Logs stored in Security Lake while conducting security investigations in Detective.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-detective-log-retrieval-security-lake/,"['2023', 'security-identity-and-compliance', 'amazon-detective', 'Launch Announcement']"
175,2023-11-26 08:00:00+00:00,Announcing AWS Console-to-Code (Preview) to generate code for console actions,"<p>Today, Amazon Web Services, Inc. (AWS) announced AWS Console-to-Code is in preview. It is a generative AI capability that makes it simple, fast, and cost-effective to move from prototyping in the AWS Management Console to deploying production code for your workloads. Customers can now generate code for their console actions in their preferred format. The code helps customers get started and bootstrap their automation pipelines for their workloads tasks.</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/aws-console-to-code-preview-generate-console-actions/,"['aws-console-mobile-application', '2023', 'Launch Announcement', 'management-and-governance']"
176,2023-11-26 08:00:00+00:00,Amazon Detective introduces finding group summaries using generative AI,"<p>Amazon Detective now provides finding group summaries using generative artificial intelligence (AI) that automatically analyzes finding groups and provides insights in natural language to help you accelerate security investigations. Amazon Detective finding groups allows you to examine multiple activities related to potential security events. For example, you can analyze the root cause of high-severity Amazon GuardDuty findings using Detective finding groups. With Detective finding group summaries, you can more quickly locate and review key insights on suspicious activity identified in finding groups in natural language, making it easier to investigate and understand unusual or suspicious activities.&nbsp;</p>
",https://aws.amazon.com//about-aws/whats-new/2023/11/amazon-detective-group-summaries-generative-ai/,"['Launch Announcement', 'security-identity-and-compliance', 'amazon-detective', '2023']"
